SK_ID_CURR,application_date,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
118434,2/26/2018,1,Cash loans,M,Y,N,0,270000.0,545040.0,26509.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-14602,-1095,-4129,-1002,13.0,1,1,0,1,0,0,Drivers,1.0,2,2,MONDAY,13,1,1,0,1,1,0,Trade: type 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-592.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114432,2/14/2018,0,Cash loans,F,N,Y,0,202500.0,1644255.0,43501.5,1372500.0,Family,Working,Higher education,Married,House / apartment,0.020713,-18928,-9255,-10963,-2458,,1,1,0,1,0,0,Managers,2.0,3,3,WEDNESDAY,8,0,0,0,0,1,1,Business Entity Type 1,,0.456486412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
145439,5/20/2018,0,Cash loans,M,Y,N,0,175500.0,1314000.0,38421.0,1314000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-19278,-8253,-2779,-2822,9.0,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,University,,0.773951355,0.775155267,0.1856,,0.9846,,,0.08,0.069,0.3333,,0.0893,,0.1278,,0.0025,0.1891,,0.9846,,,0.0806,0.069,0.3333,,0.0913,,0.1331,,0.0027,0.1874,,0.9846,,,0.08,0.069,0.3333,,0.0908,,0.13,,0.0026,,block of flats,0.101,Panel,No,2.0,0.0,2.0,0.0,-1620.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0,1.0,0.0
129032,3/30/2018,0,Cash loans,M,N,Y,0,202500.0,700830.0,22608.0,585000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.018801,-14551,-1370,-8643,-4353,,1,1,1,1,0,0,Core staff,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,Security Ministries,0.427310468,0.589927441,0.824594971,0.0928,0.1007,0.9767,,,0.0,0.2069,0.1667,,0.0664,,0.0871,,0.159,0.0945,0.1045,0.9767,,,0.0,0.2069,0.1667,,0.0679,,0.0908,,0.1684,0.0937,0.1007,0.9767,,,0.0,0.2069,0.1667,,0.0675,,0.0887,,0.1624,,block of flats,0.084,Panel,No,5.0,0.0,5.0,0.0,-1921.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
119615,3/1/2018,0,Cash loans,F,N,Y,1,135000.0,541323.0,29493.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-11153,-1057,-945,-3725,,1,1,0,1,0,1,Laborers,3.0,2,2,FRIDAY,10,0,0,0,0,1,1,Industry: type 11,,0.515085935,0.213966852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1315.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
134362,4/16/2018,0,Cash loans,F,N,Y,0,112500.0,225000.0,12694.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392,-24082,365243,-9402,-4816,,1,0,0,1,1,0,,1.0,2,2,SATURDAY,13,0,0,0,0,0,0,XNA,,0.662053229,0.72239289,0.0272,,0.7829,,,0.0,0.0603,0.0312,,,,0.0058,,0.0,0.0084,,0.9747,,,0.0,0.069,0.0417,,,,0.0058,,0.0,0.0083,,0.9747,,,0.0,0.069,0.0417,,,,0.0059,,0.0,,block of flats,0.0047,"Stone, brick",No,0.0,0.0,0.0,0.0,-135.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
146521,5/24/2018,0,Cash loans,F,N,Y,0,315000.0,1288350.0,37800.0,1125000.0,Children,Commercial associate,Higher education,Widow,House / apartment,0.072508,-18656,-528,-1293,-1316,,1,1,0,1,1,0,,1.0,1,1,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.622785335,0.251239446,0.1856,0.1095,0.9851,0.796,0.1515,0.36,0.1552,0.4583,0.5,0.0,0.1486,0.2204,0.0125,0.0371,0.1197,0.0858,0.9851,0.804,0.1128,0.3222,0.1379,0.4583,0.5,0.0,0.1212,0.1492,0.0039,0.0013,0.1416,0.094,0.9851,0.7987,0.1407,0.32,0.1379,0.4583,0.5,0.0,0.1129,0.1817,0.0136,0.0487,reg oper account,block of flats,0.3002,Panel,No,1.0,0.0,1.0,0.0,-886.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
116420,2/20/2018,0,Cash loans,F,N,N,0,103500.0,700830.0,22738.5,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-14468,-3060,-715,-4031,,1,1,1,1,1,0,Cooking staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Restaurant,,0.231888197,0.198620045,0.0186,0.0619,0.9851,,,0.0,0.069,0.0417,,0.0432,,0.0186,,0.0307,0.0189,0.0642,0.9851,,,0.0,0.069,0.0417,,0.0442,,0.0194,,0.0325,0.0187,0.0619,0.9851,,,0.0,0.069,0.0417,,0.044,,0.019,,0.0313,,block of flats,0.0252,Panel,No,1.0,1.0,1.0,1.0,-1938.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
138059,4/27/2018,1,Cash loans,M,N,Y,0,157500.0,276277.5,15115.5,238500.0,Family,Working,Secondary / secondary special,Single / not married,With parents,0.035792,-13409,-2386,-7504,-3867,,1,1,0,1,0,0,Laborers,1.0,2,2,FRIDAY,16,0,0,0,0,0,0,Other,,0.357281974,0.50107516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
141836,5/9/2018,0,Cash loans,M,Y,Y,1,675000.0,900000.0,85585.5,900000.0,Family,Working,Higher education,Married,House / apartment,0.010006,-16338,-4654,-7475,-4207,10.0,1,1,1,1,1,0,Managers,3.0,2,2,THURSDAY,10,1,0,1,1,0,1,Self-employed,,0.680943879,0.700183851,0.1093,0.0975,0.9896,0.8572,0.0345,0.12,0.1034,0.3333,0.0417,,0.0891,0.1321,0.0,0.0013,0.1113,0.1012,0.9896,0.8628,0.0348,0.1208,0.1034,0.3333,0.0417,,0.0973,0.1376,0.0,0.0014,0.1103,0.0975,0.9896,0.8591,0.0347,0.12,0.1034,0.3333,0.0417,,0.0906,0.1345,0.0,0.0014,reg oper account,block of flats,0.109,Panel,No,1.0,0.0,1.0,0.0,-398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
112661,2/8/2018,0,Cash loans,M,Y,N,0,112500.0,314055.0,17167.5,238500.0,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.035792,-8371,-261,-3909,-982,4.0,1,1,0,1,1,0,Cleaning staff,1.0,2,2,MONDAY,14,0,0,0,0,0,0,Industry: type 12,0.121678832,0.626456448,0.204422625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-787.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
108115,1/25/2018,0,Cash loans,F,N,N,0,225000.0,1566909.0,49329.0,1282500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.035792,-22691,365243,-4338,-4472,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,XNA,,0.616316739,0.372333666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1229.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
114331,2/13/2018,0,Cash loans,F,N,Y,0,112500.0,528633.0,22527.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-17051,-279,-8054,-605,,1,1,0,1,0,0,Cleaning staff,2.0,3,3,FRIDAY,12,0,0,0,0,0,0,Bank,0.686789936,0.139498346,0.167408447,0.0825,0.0794,0.9737,0.6396,0.0152,0.0,0.1379,0.1667,0.0417,0.0694,0.0672,0.0619,0.0,0.0,0.084,0.0824,0.9737,0.6537,0.0154,0.0,0.1379,0.1667,0.0417,0.0709,0.0735,0.0645,0.0,0.0,0.0833,0.0794,0.9737,0.6444,0.0153,0.0,0.1379,0.1667,0.0417,0.0706,0.0684,0.063,0.0,0.0,reg oper account,block of flats,0.0487,"Stone, brick",No,0.0,0.0,0.0,0.0,-1610.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102890,1/9/2018,0,Cash loans,F,N,Y,0,157500.0,497749.5,24075.0,378000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.003069,-23115,365243,-7127,-4610,,1,0,0,1,0,0,,1.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.651773002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
145301,5/20/2018,0,Cash loans,F,N,Y,0,225000.0,295776.0,19030.5,234000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010032,-16353,-388,-5961,-4529,,1,1,0,1,0,1,Cleaning staff,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,Insurance,,0.56196602,0.345784802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2548.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
144924,5/19/2018,1,Cash loans,F,N,Y,3,270000.0,450000.0,27193.5,450000.0,Family,Working,Higher education,Widow,House / apartment,0.010276,-10990,-2951,-2525,-3658,,1,1,0,1,0,0,Laborers,4.0,2,2,TUESDAY,16,0,0,0,0,0,0,Industry: type 3,,0.267229998,0.53348163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
132697,4/11/2018,0,Cash loans,F,Y,Y,0,90000.0,229500.0,11848.5,229500.0,Family,State servant,Higher education,Married,House / apartment,0.026392,-14671,-530,-274,-3415,11.0,1,1,0,1,1,0,Medicine staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Hotel,0.221883802,0.590667844,0.474051289,0.034,0.01,0.9985,0.9796,0.0,0.0,0.069,0.1667,0.0417,0.0491,0.0277,0.0351,0.0,0.0079,0.0347,0.0104,0.9985,0.9804,0.0,0.0,0.069,0.1667,0.0417,0.0502,0.0303,0.0365,0.0,0.0084,0.0344,0.01,0.9985,0.9799,0.0,0.0,0.069,0.1667,0.0417,0.05,0.0282,0.0357,0.0,0.0081,not specified,block of flats,0.033,Block,No,4.0,0.0,4.0,0.0,-1114.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,3.0
121109,3/6/2018,0,Cash loans,F,N,Y,0,67500.0,254700.0,14751.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.035792,-23937,365243,-4431,-4436,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.672895365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-783.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
150737,6/6/2018,0,Cash loans,M,Y,N,0,180000.0,647046.0,23899.5,463500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00823,-21866,-13807,-4621,-4965,10.0,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Other,,0.14519208,0.835776516,0.066,0.0491,0.9762,0.6736,0.0054,0.0,0.1379,0.125,0.0417,0.0517,0.0538,0.0505,0.0,0.0,0.0672,0.0509,0.9762,0.6864,0.0054,0.0,0.1379,0.125,0.0417,0.0529,0.0588,0.0526,0.0,0.0,0.0666,0.0491,0.9762,0.678,0.0054,0.0,0.1379,0.125,0.0417,0.0526,0.0547,0.0514,0.0,0.0,reg oper account,block of flats,0.0426,"Stone, brick",No,0.0,0.0,0.0,0.0,-1057.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
125119,3/18/2018,0,Cash loans,F,N,Y,0,225000.0,481495.5,33511.5,454500.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-17540,-690,-7355,-1076,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.785674757,0.623047297,0.240541417,0.0082,0.0,0.9687,0.5716,0.0014,0.0,0.0517,0.0417,,0.0,0.0067,0.0097,0.0,0.0,0.0084,0.0,0.9687,0.5884,0.0014,0.0,0.0345,0.0417,,0.0,0.0073,0.0101,0.0,0.0,0.0083,0.0,0.9687,0.5773,0.0014,0.0,0.0517,0.0417,,0.0,0.0068,0.0099,0.0,0.0,reg oper account,block of flats,0.0076,Wooden,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0
107035,1/22/2018,0,Cash loans,F,N,Y,0,112500.0,545040.0,25537.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-9876,-196,-9876,-692,,1,1,0,1,0,0,Laborers,2.0,1,1,THURSDAY,12,0,0,0,0,0,0,Trade: type 3,,0.271564082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
110459,2/2/2018,0,Cash loans,F,N,N,0,76500.0,152820.0,7893.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.030755,-22847,365243,-6911,-4660,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.798341303,0.445396242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129470,4/1/2018,0,Cash loans,F,Y,Y,0,144000.0,810000.0,34317.0,810000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-19189,-2916,-3153,-2720,8.0,1,1,0,1,1,0,Accountants,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.462107091,0.712155155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1565.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
154393,6/17/2018,0,Cash loans,M,N,Y,2,135000.0,215640.0,17419.5,180000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-11810,-621,-625,-3999,,1,1,1,1,0,0,Core staff,4.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Security Ministries,0.170145712,0.358804919,0.798137231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,0.0,-208.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
137779,4/27/2018,0,Cash loans,F,N,Y,1,112500.0,161730.0,13095.0,135000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.014464,-14491,-6475,-4481,-4992,,1,1,1,1,1,0,,3.0,2,2,WEDNESDAY,3,0,0,0,0,0,0,Industry: type 11,0.471427114,0.129247019,0.754406173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1357.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
124306,3/16/2018,0,Cash loans,F,N,Y,0,270000.0,1339884.0,39307.5,1170000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.072508,-16416,-2541,-4511,-5198,,1,1,0,1,0,0,Private service staff,1.0,1,1,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.530952308,0.626430861,0.746300213,0.034,0.0384,0.9697,0.5852,0.0,0.0,0.0803,0.1667,0.2083,0.0,0.0277,0.0431,0.0,0.0198,0.0231,0.0165,0.9697,0.6014,0.0,0.0,0.069,0.1667,0.2083,0.0,0.0202,0.032,0.0,0.0,0.0302,0.0457,0.9697,0.5907,0.0,0.0,0.069,0.1667,0.2083,0.0,0.0248,0.0413,0.0,0.0,reg oper account,block of flats,0.0283,"Stone, brick",No,0.0,0.0,0.0,0.0,-315.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,5.0
107919,1/25/2018,0,Cash loans,M,Y,Y,0,180000.0,733500.0,23661.0,733500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.002042,-9827,-395,-4489,-1997,6.0,1,1,0,1,0,0,Managers,2.0,3,3,FRIDAY,12,0,0,0,0,0,0,Telecom,0.615226657,0.21972621,0.515495375,0.0825,0.0767,0.9771,0.6872,0.008,0.0,0.1379,0.1667,0.2083,0.0859,0.0639,0.0771,0.0154,0.0161,0.084,0.0796,0.9772,0.6994,0.0081,0.0,0.1379,0.1667,0.2083,0.0879,0.0698,0.0804,0.0156,0.0171,0.0833,0.0767,0.9771,0.6914,0.0081,0.0,0.1379,0.1667,0.2083,0.0874,0.065,0.0785,0.0155,0.0165,reg oper account,block of flats,0.0642,Panel,No,8.0,0.0,8.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
149194,6/1/2018,1,Cash loans,F,N,Y,0,405000.0,900000.0,32458.5,900000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-12150,-194,-545,-1624,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Industry: type 3,,0.568162528,0.245851214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1431.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
108314,1/26/2018,0,Cash loans,M,Y,Y,0,112500.0,338832.0,14485.5,292500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008474,-19702,-404,-5467,-3094,15.0,1,1,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Industry: type 3,,0.075567156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-632.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
116748,2/21/2018,0,Cash loans,F,N,Y,1,315000.0,1056447.0,34209.0,922500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.005084,-13683,-2193,-4133,-4158,,1,1,0,1,0,0,,2.0,2,2,MONDAY,11,0,1,1,1,0,0,Business Entity Type 1,,0.331163837,0.597192427,0.0103,,0.9806,0.7348,,0.0,0.069,0.0417,0.0833,,0.0084,0.0088,0.0,0.0193,0.0105,,0.9806,0.7452,,0.0,0.069,0.0417,0.0833,,0.0092,0.0092,0.0,0.0204,0.0104,,0.9806,0.7383,,0.0,0.069,0.0417,0.0833,,0.0086,0.009,0.0,0.0197,reg oper account,block of flats,0.0111,"Stone, brick",No,0.0,0.0,0.0,0.0,-1200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0
101492,1/5/2018,0,Cash loans,F,N,N,0,58500.0,277969.5,9981.0,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-20905,365243,-8312,-1681,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,14,0,0,0,1,0,0,XNA,,0.376376071,0.583237926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-427.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
123655,3/14/2018,0,Cash loans,F,Y,Y,2,126000.0,225000.0,17541.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010276,-10338,-3201,-5182,-1694,7.0,1,1,0,1,0,0,High skill tech staff,4.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Self-employed,0.436795489,0.592453689,0.410102573,,,0.9861,,,,,,,,,,,,,,0.9861,,,,,,,,,,,,,,0.9861,,,,,,,,,,,,,,0.1783,,No,2.0,0.0,2.0,0.0,-318.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129401,4/1/2018,0,Cash loans,M,Y,Y,0,157500.0,700830.0,22738.5,585000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-21433,365243,-3166,-3591,28.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0.50105693,0.797198244,0.634705531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1745.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107631,1/24/2018,0,Cash loans,F,N,Y,0,180000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.001333,-21020,-5878,-6436,-3011,,1,1,0,1,0,0,Cooking staff,2.0,3,3,FRIDAY,4,0,0,0,0,0,0,Kindergarten,,0.660564273,0.368968738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-822.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
